nombre,rubro,direccion,telefono,email,instagram,facebook,lat,lon
Imprenta Arguello,printing,"Avenida Donato Álvarez 7437, Córdoba",+54 351 704-7618,laimprenta.arguello@gmail.com,,https://www.facebook.com/Imprenta.Arguello,-31.3359586,-64.2619308
La Rica Pasta,restaurant,,,,,,-30.9342727,-64.4970542
Analía Chamorro,pharmacy,"Avenida 9 de Julio 627, Coronel Moldes",+54 3582 482191,,,https://www.facebook.com/FarmaciaAnaliaChamorroCoronelMoldes/?ref=page_internal,-33.6253238,-64.6020825
Grassi,pharmacy,"Avenida 9 de Julio, Coronel Moldes",+54 3582 466643,,,,-33.6233487,-64.598684
Chartier,pharmacy,"Avenida 9 de Julio 430, Coronel Moldes",+54 3582 466003,,,,-33.624067,-64.6001358
Dutto,pharmacy,"Avenida 9 de Julio 219, Coronel Moldes",+54 3582 466999,,,,-33.6232525,-64.5978169
Etchechoury,pharmacy,"Cincuentenario 171, Coronel Moldes",,,,,-33.621837,-64.6000311
Martin,pharmacy,"Sarmiento 54, Coronel Moldes",+54 3582 466976,,,,-33.6223744,-64.5979747
Cano,pharmacy,"Doctor Vicente Vaggione 253, Coronel Moldes",+54 3582 466754,,,,-33.6243793,-64.5974336
Comedor La Ruta,restaurant,Congreso 564,,,,,-31.1513934,-63.4078083
Bertoldi Sur,pharmacy,"Mariano Moreno 302, Monte Buey",+54 3467 470482,,,,-32.9193413,-62.4546417
Cactus y crasas Cactus Córdoba,florist,"Pedro Echagüe, Córdoba",,,,,-31.454081,-64.1933588
Vivero Municipal Intihuasi,garden centre,,,,,,-30.4187788,-64.3542662
Daniele,pharmacy,"Bernardino Rivadavia 285, Las Varillas",,,,,-31.8724769,-62.7126793
Dugoni,pharmacy,"9 de Julio 336, Las Varillas",,,,,-31.8753845,-62.7206016
Marengo,pharmacy,Las Varillas,,,,,-31.8673204,-62.716068
Verdulería Nico,greengrocer,,,,,,-31.2185072,-64.3495901
Panadería y confitería Delicatesses,bakery,,,,,,-31.6541059,-64.4487984
CEMO,doctors,Mendoza 65,,,,,-31.4108765,-64.1987222
Farmacia Daniotti,pharmacy,"Presidente Perón 265, Villa del Totoral",,,,,-30.7039112,-64.0641523
Martin Salgado Colectivos,car,,+54 3547 45 5358,,,,-31.6517671,-64.4245289
Carnicería 435,butcher,,,,,,-31.6307608,-64.4358842
Cooperativa El÷ectrica El Fort÷in Ltda,oficina: energy supplier,"Mateo Olivero 474, El Fortín",+54 9 3533 40 2630,,,,-31.968076,-62.2997467
Cooperativa Lechera El Fortín Ltda,cheese,"Boulevard Horacio Shedden 335, El Fortín",+54 3533 49 4233,,,,-31.9686861,-62.3015847
Consorcio Caminero N° 17,oficina: association,"Juan Bautista Pochettino 168, El Fortín",,,,,-31.9675684,-62.2977988
Estación de Servicio El Fortín,fuel,"Boulevard Horacio Shedden 295, El Fortín",,,,,-31.9685366,-62.3021859
Tolosa,pharmacy,"Mateo Olivero 126, El Fortin",,,,,-31.9673364,-62.3039699
Cavallero,pharmacy,"Mateo Olivero 365, El Fortin",,,,,-31.967683,-62.3010245
Ponso Damián Odontología,dentist,"Mateo Olivero 124, El Fortin",,,,,-31.9673468,-62.3038906
Registro Civil de El Fortín,oficina: government,"Luis Giordano 194, El Fortín",+54 3533 49 4140,,,,-31.967129,-62.299603
"Cooperativa Federal Agrícola Ganadera ""María Susana"" Limitada",agrarian,"Ruta Provincial 13 164, El Fortin",,,,,-31.9641121,-62.3252391
El Piru,kiosk,,,,,,-32.6616192,-62.2965215
Calibri,paint,,,,,,-32.6589591,-62.3023296
Disco,supermarket,José de Goyechea 2851,+54 351 489-4041,,,,-31.3809813,-64.2141058
Corralón Municipal,oficina: government,,,,,,-30.4234305,-64.3573905
Secretaria,oficina: yes,,,,,,-32.6621095,-62.3067741
Lo de Rene,convenience,,,,,,-31.705385,-65.0231034
Las Ciruelas,greengrocer,,,,,,-31.918388,-64.5757312
La Majadita,butcher,,,,,,-31.9185496,-64.5758233
Los Reartes,ice cream,,,,,,-31.9186424,-64.5758827
María Duarte,repair,,,,,,-30.9884658,-64.5036335
Construmax,trade,,,,,,-30.9853202,-64.5006348
¡Que Rico Papi!,pastry,,,,,,-30.9823367,-64.4934194
Frigorífico Villa María,supermarket,,,,,,-30.9823129,-64.4932174
Pescadería Mar Azul,seafood,,,,,,-30.9824559,-64.4932989
Punto Uritorco Viajes y Turismo,oficina: guide,,,,,,-30.982297,-64.4933434
Kiosco El Tano,kiosk,,,,,,-30.9822175,-64.4936381
La Casa de Mariano,restaurant,,,,,,-30.9819729,-64.4937381
Kiosco Petrocelli,kiosk,,,,,,-30.9821174,-64.4936344
Restaurante El Gringo,restaurant,,,,,,-31.239235,-64.4639933
Tucán Pinturerías,paint,,,,,,-31.3163989,-64.4623955
Juan Hernesto Repuesto de Motores,car parts,,+54 3571 69-7768,,,,-32.1706631,-64.1243488
Sucaria Aruani,pharmacy,"Vélez Sarsfield 657, La Cruz",,,,,-32.3042461,-64.4837103
Luján de Bima,pharmacy,"Avenida Córdoba 178, La Cruz",,,,,-32.297515,-64.4777102
Movistar,mobile phone,,,,,,-31.4158907,-64.1823657
Quincho Palacios,restaurant,,,,,,-31.714713,-64.6279429
Beto,convenience,,,,,,-31.7148453,-64.6281642
San Clemente Centro,supermarket,,,,,,-31.7145715,-64.6274547
Hangarum,metal construction,,,,,,-31.2396914,-64.4806835
Grido,ice cream,Avenida San Martín,,,,,-31.9216178,-64.5772719
Tio Edmundo,restaurant,,,,,,-31.9177567,-64.5754182
San Agustín,pharmacy,,,,,,-31.9173173,-64.575389
Las Tres Espigas,bakery,,,,,,-31.3533832,-64.3402758
Super Full,supermarket,,,,,,-31.3725267,-64.2770038
Cubanitos,cafe,,,,,,-31.3728516,-64.2770068
Erika,convenience,,,,,,-31.7930958,-64.5110093
Ferretería la Bolsa,hardware,"Ruta Provincial 5, Villa La Bolsa",,,,,-31.7302541,-64.4306404
Kiosco No Te Olvides,kiosk,,,,,,-30.9799425,-64.4953249
Panadería Gastón,bakery,,,,,,-30.9797144,-64.4946862
Steel Glass,glaziery,,,,,,-30.9792033,-64.4967385
Practi Freez,frozen food,,,,,,-30.979269,-64.4971983
Panadería El Guasón,bakery,,,,,,-31.0542599,-64.4989536
Ostia Tío,fast food,,,,,,-31.0519437,-64.4992734
Panadería Mi Ilusión,bakery,,,,,,-31.0509792,-64.497906
Mamma Natura - Almacén Orgánico,supermarket,,,,,,-31.0518635,-64.4993607
Dispensario Municipal Barrio Moreyra Ross,clinic,,,,,,-30.4140612,-64.3470379
CoCo Fresh Tea & Juice,cafe,,,,,,-31.2440607,-64.4669245
Motta SRL,motorcycle,"Boulevard Hipólito Yrigoyen 936, Morteros",+54 3562 40 2468,mottasrl@yahoo.con.ar,,,-30.7123596,-62.0043208
C.A.M - Centro de Adopcion Municipal- Municipalidad de Villa Maria,veterinary,,,,,,-32.464105,-63.1920664
Bar del Golf,bar,,,,,,-31.4750277,-64.4087534
Crocs,shoes,,,,,,-31.38045,-64.2144436
Sony,electronics,,,,,,-31.3670915,-64.2182954
Frenos Colo-Car,car parts,,,,,,-31.1062853,-64.4820649
Moto Repuestos,car parts,,,,,,-31.1063684,-64.4821115
Panadería El Biombo,bakery,,,,,,-31.2403229,-64.4631747
Mama Mía,restaurant,,,,,,-31.0507042,-64.4970487
Pucaray Forrajería y Limpieza,pet,,,,,,-31.0501596,-64.4984757
La Sin Rival,supermarket,"La Cancha 66, Colonia Caroya",,,,,-30.9898562,-64.0976772
Ferretería y bulonería PMG,hardware,,,,,,-32.4291742,-63.2430517
La Verdu,greengrocer,"Avenida Carranza, Villa Nueva",,,,,-32.4360977,-63.2427419
Materiales Norte,trade,"Rivadavia 570, Laboulaye",+54 3385 421300,,https://www.instagram.com/materialesnortesrl/?hl=es,https://www.facebook.com/Materiales-Norte-SRL-161008707441101/,-34.1353116,-63.3890262
La 38,bakery,,,,,,-30.8602588,-64.5323664
Regional La Ruta,deli,,,,,,-30.8598081,-64.5322027
Taller Mecánico,car repair,,,,,,-30.8601103,-64.5322564
La Esquina de la Moto,car parts,"Avenida Revolución de Mayo, Córdoba",,,,https://www.facebook.com/En-2-ruedas-105499147750933/,-31.4393503,-64.1617588
A Mi Manera,stationery,,,,,,-30.8602939,-64.5323798
Los Sanjuaninos,supermarket,"Boulevard Sarmiento 2004, Villa Maria",,,,,-32.4113553,-63.2271056
Colménas,beekeeper,,,,,,-30.4604497,-65.3934114
Cabrini,pharmacy,Avenida San Martín 3036,,,,,-31.2649107,-64.4652029
Farmacia Paviotti,pharmacy,"Entre Ríos 608, Villa María",,,,,-32.4162937,-63.2465556
MC Producciones,oficina: newspaper,,,,,,-31.437146,-64.1690324
Despensa El Sauce,kiosk,,,,,,-30.9263217,-64.518367
Trinidad,convenience,,,,,,-31.405498,-64.2181242
Dispensario Municipal Barrio La Feria,clinic,,,,,,-30.4189586,-64.3481553
A Orilla del Río,restaurant,Ruta Provincial 17,,,,,-30.791564,-64.34881
Estación YPF,fuel,,,,,,-32.037194,-63.8622577
Farmacia del parque,pharmacy,,,,,,-31.434869,-64.1773726
FarmaVida Sucursal 1,pharmacy,"Chile 158, Villa María",,,,,-32.4075619,-63.2414114
FarmaVida Sucursal 4,pharmacy,"San Martín 400, Villa María",,,,,-32.4149699,-63.2402839
FarmaVida Sucursal 5,pharmacy,"José Ingenieros 411, Villa María",,,,,-32.406661,-63.2458816
FarmaVida Sucursal 8,pharmacy,"San Juan 1270, Villa María",,,,,-32.4071844,-63.2441355
FarmaVida Sucursal 9,pharmacy,"Boulevard Sarmiento 1966, Villa María",,,,,-32.4116298,-63.2274898
FarmaVida Sucursal 11,pharmacy,"Corrientes 722, Villa María",,,,,-32.4143219,-63.2458121
FarmaVida Sucursal 12,pharmacy,"Aldo Serrano 2078, Villa María",,,,,-32.3934472,-63.2608158
FarmaVida Sucursal 11,pharmacy,"27 de Abril 474, Córdoba",,,,,-31.4152238,-64.1906674
Axion,fuel,Avenida Rafael Núñez,,,,,-31.3764615,-64.2265022
Droguería Vilamajo SRL,medical supply,"La Rioja 1341, Villa María",,,,,-32.4055522,-63.2443516
Farmacia Innocente,pharmacy,,+54 353 564-5035,,,,-32.4203484,-63.2464474
Inyde Desarrollo Web para Empresas y Comercios,oficina: it,"Santa Fe 1479, Villa Maria",,,,,-32.4075366,-63.2400525
Farma Salud Plus,pharmacy,"Carlos Pellegrini 965, Villa Maria",,,,,-32.4179556,-63.2322115
Farma Ya,pharmacy,"Boulevard Marcelo T. de Alvear 1267, Villa Maria",+54 353 452 0382,,,,-32.4195376,-63.2286365
Farmacia ASPURC,pharmacy,"Buenos Aires 1461, Villa Maria",+54 353 461 0077,,,,-32.4087122,-63.2395671
Farmacia Arturo M. Bas,pharmacy,"Arturo M. Bas 599, Villa Maria",+54 353 453 6182,,,,-32.4260128,-63.2087231
Farmacia Avellaneda,pharmacy,"Intendente Maciel 318, Villa María",+54 353 452 4651,,,,-32.3997706,-63.2329109
Farmacia Avena,pharmacy,,+54 353 453 3674,,,,-32.4084881,-63.2210642
Villa Mia,convenience,"Avenida Chumamaya 497, Alta Gracia",,,,,-31.630224,-64.4357785
Cervantes,clothes,,,,,,-31.6285327,-64.4355608
Desert,pastry,,,,,,-31.6284466,-64.435582
Farmacia Badesso,medical supply,,,,,,-31.6286333,-64.4355626
Los Felinos Verduleria,greengrocer,,,,,,-31.6286631,-64.4355682
Gomeria Los 3 Chiflados,car repair,,,,,,-31.6287398,-64.4355879
Ferreteria Camiares,building materials,,,,,,-31.6280454,-64.4355825
Subsecretaria de Cultura y Turismo,oficina: government,,,,,,-30.4279045,-64.3498293
Todo Brasas,restaurant,,,,,,-30.8541629,-64.9950387
Tio Yan,supermarket,,,,,,-30.8551415,-64.9957985
Parador Amelia,restaurant,,,,,,-30.644369,-65.3714526
En lo De Ricardo,convenience,,,,,,-30.6386551,-65.3789064
Anabella,convenience,,,,,,-30.6370443,-65.3900778
El Quicho,restaurant,,,,,,-30.6376316,-65.3864931
Repuestos Sharon Motos,car parts,,,,,,-30.6383482,-65.3809851
Taller de Electricidad Serrecor,car repair,,,,,,-30.6386551,-65.3799713
Día del Sol,pharmacy,,,,,,-30.6373097,-65.3884578
Paula Saquian,laundry,,,,,,-30.6362989,-65.3849816
Pollería Bialet Pollé,butcher,,,,,,-31.3262374,-64.4542598
Farmacia Lerda Nicolino,pharmacy,"Intendente Moya 159, James Craik",,,,,-32.1645512,-63.4657746
Farmacia Fasolis Abello,pharmacy,,,,,,-32.1647911,-63.4663322
Centro Médico,clinic,,,,,,-32.1643159,-63.4666936
Mostaza,fast food,,,,,,-31.4208668,-64.4995641
Villa paz,restaurant,,,,,,-31.4213501,-64.4974118
Daghero,pharmacy,,+54 3532 41 1150,,,,-32.0388966,-63.5705205
Medialunas La Ónza,bakery,,,,,,-31.3262386,-64.4541261
Corralón San Roque,trade,,,,,,-31.3261511,-64.4543536
GNC Franco,car repair,,,,,,-31.6326702,-64.43611
Lubricentro FP,car repair,,,,,,-31.634014,-64.4362275
Central carnes,butcher,,,,,,-31.4725109,-64.2044227
El viejo almacén Lauret,convenience,,,,,,-31.2363557,-64.0672316
El baquiano,greengrocer,,,,,,-31.4473118,-64.1990599
Verduleria y polleria Los amigos,greengrocer,,,,,,-31.4519171,-64.2006814
Ferretería del valle,hardware,,,,,,-31.4754252,-64.2026906
Casa García,trade,,,,,,-31.4827216,-64.2037397
Carnicerías Beto,butcher,,,,,,-31.4837211,-64.204066
La Esquina,fast food,Aviador Silvio Pettirossi 2998,,,,,-31.4431922,-64.2481644
Atelier bazar&deco,houseware,,,,,,-31.4560822,-64.260192
Crucero,pharmacy,,,,,,-31.6591006,-64.4093415
Autopartes Righero,car parts,"Independencia 1229, San Francisco",+54 3564 42-1976;+54 3564 66-8206,rubenrighero@gmail.com,,Autopartes-Righero-100240974874879,-31.4267655,-62.0792525
Fenoglio,pharmacy,"Sarmiento 545, Idiazábal",+54 3537 49 6359,,,,-32.8121989,-63.0304635
ALTUNA,bakery,"San Martín 299, Laborde",,,,,-33.1533517,-62.8564194
Heladeria Ricciones,ice cream,"Belgrano 199, Laborde",,,,,-33.1546336,-62.8554574
Panchería,fast food,,,,,,-30.722113,-64.8081047
"Lubricentro ""Lubrimax""",car repair,,,,,,-30.7280021,-64.798571
Maxikiosco La Ínsula,kiosk,,,,,,-30.9868354,-64.5086056
Mega Repuestos Renault,car parts,Boulevard Sarmiento 1402,+54 353 412 2967,,,,-32.4158819,-63.2340519
Puerto Libre Multirubro,toys,,,,,,-30.7205377,-64.8061926
Ministerio de Trabajo,oficina: employment agency,Avenida Pellegrini 253,+54 3549 42 6762,,,,-30.7258309,-64.8076089
Obispado de Villa María,oficina: religion,,,,,,-32.4146237,-63.2482967
Articulos Sueltos de Limpieza,chemist,,,,,,-30.7252509,-64.8082121
CEDER,oficina: employment agency,,,,,,-30.7258804,-64.8075316
Kiosco y Bebidas Jotape,beverages,,,,,,-30.725597,-64.807856
Jairo's,hairdresser,,,,,,-30.7263537,-64.8027501
Golomas,confectionery,,,,,,-30.7278272,-64.8046205
Kiosco y Bebidas,beverages,,,,,,-30.7266456,-64.7986846
Distribuidora de bebidas,beverages,,,,,,-30.73681,-64.7865219
Registro Civil Central,oficina: government,"Boulevard Chacabuco 737, Córdoba",+54 351 4337110,,,,-31.4260262,-64.1834636
Lofer Repuestos,car parts,"Avenida Juan B. Justo 4473, Córdoba",+54 351 5230202,,,,-31.3716708,-64.1764423
Negro el 11,restaurant,,,,,,-31.4126158,-64.2045267
Almacén de la Palmira,general,,,,,,-31.5326965,-64.077207
Kiosco de la Tita,general,"Camino La Carbonada 171-01 0000, La Carbonada",,,,,-31.5145618,-64.0769342
El Rey de los Quesos,cheese,,,,,,-30.9789513,-64.4889313
Imprenta Olivo Offset,copyshop,Leandro N. Alem 745,+54 353 491 0162,,,,-32.4279594,-63.2441864
Cultivar,agrarian,"Boulevard Colón, Villa Maria",+54 353 461 0327,,,,-32.4110549,-63.2751395
2M Química,agrarian,"Intendente Maciel 950, Villa María",+54 9 353 4594802,,,,-32.3939,-63.2384609
Agroservicios Pampeanos SA,agrarian,Avenida Presidente Juan Domingo Perón 1495,+54 353 461 3001,,,,-32.4191208,-63.2232246
División Agropecuaria S.A.,agrarian,Porfirio Seppey 1940,+54 353 452 9669,,,,-32.4183235,-63.214859
Diylud Srl,agrarian,1 de Mayo 456,+54 353 417 1763,,,,-32.4142685,-63.26651
Gesta Insumos Agropecuarios,agrarian,Avenida Presidente Juan Domingo Perón 1157,+54 353 461 1319,,,,-32.417614,-63.227932
Nazca Insumos y Servicios Ganaderos,agrarian,Comercio 780,+54 353 420 6424,,,,-32.4316978,-63.247036
Insumos Agropecuarios Miguel Angel Acosta,agrarian,Corrientes 1900,+54 353 461 0904,,,,-32.4065247,-63.2336769
Nutriher Balanceados,farm,Boulevard Colón 30,+54 353 414 0866,,,,-32.4099808,-63.2615776
VM Tambos,farm,Buenos Aires 2065,+54 353 452 5982,,,,-32.4043191,-63.2327244
PowerBio,agrarian,"Avenida Carranza 750, Villa Nueva",+54 9 353 418 9065,,,,-32.4290636,-63.2430543
Servicios Agropecuarios,agrarian,"Avenida Presidente Juan Domingo Perón 3163, Villa Maria",+54 353 452 8753,,,,-32.4245087,-63.2055969
Group Vet,veterinary,Mariano Moreno 631,+54 9 353 657 6483,,,,-32.4195938,-63.241951
Tierra Fértil,veterinary,"Avenida Carranza 375, Villa Nueva",+54 353 491 1978,,,,-32.4339679,-63.2427202
La Merced,veterinary,Bulevar España 751,+54 353 565 2624,,,,-32.4011958,-63.245631
Semillería El Halcón,agrarian,Boulevard Colón 255,+54 353 453-3356,,,,-32.4096851,-63.2588578
Agro Repuestos Villa María,agrarian,Porfirio Seppey 1042,+54 353 478 3991,,,,-32.4130363,-63.2227707
Agro Vial Cometto,agrarian,Juan Muller 839,+54 353 452 4552,,,,-32.4093056,-63.2602272
CJB Tecnología para el Agro,agricultural engines,Salta 364,+54 353 452 4540,,,,-32.4114418,-63.2555046
Kiosco Filosofía,kiosk,,,,,,-31.4371724,-64.1906662
Kiosco Batería de Aulas D,kiosk,,,,,,-31.4377239,-64.1863761
Bianchi,cafe,,,,,,-30.9816537,-64.4955825
No Me  Mientas,clothes,,,,,,-30.9815354,-64.4935555
Bella Lingerie,clothes,,,,,,-30.9815402,-64.4930439
Farmacia y Perfumeria Rivadavia,pharmacy,,,,,,-30.9814942,-64.492515
Dematteis Oscar e Hijo SRL,agrarian,Boulevard Colón 599,+54 353 453 4451,,,,-32.4104538,-63.2689972
Electro Campo,agricultural engines,Entre Ríos 1913,+54 353 461 4953,,,,-32.4072113,-63.2326164
El Quebrachal S.R.L.,agrarian,,+54 353 452 3906,,,,-32.4105215,-63.2690101
Grandes Cosechadoras SRL,agrarian,Perón y Panamá,+54 353 453 0785,,,,-32.4245215,-63.2064359
Ghione Domingo Enzo y Otros SA,agrarian,Boulevard Marcelo T. de Alvear 276,+54 353 452 2849,,,,-32.4110031,-63.2368164
Gobbato Ricardo Motores Eléctricos SRL,agricultural engines,Porfirio Seppey 1091,+54 353 452 3627,,,,-32.4093742,-63.2261391
Tractocam SRL,agrarian,Avenida Presidente Juan Domingo Perón 2777,+54 353 461 3192,,,,-32.4230995,-63.2101479
Tracto Par SRL,agrarian,Bulevar España 865,+54 353 452 8278,,,,-32.4000206,-63.2465057
Scale Systems,agrarian,Avenida Leandro N. Alem 760,+54 353 508 8336,,,,-32.4045115,-63.2510122
Giga,copyshop,Marcos Juárez 1170,0353 46105170 --0353 5649955,,,,-32.3975002,-63.2541928
Neldo Aldecoa S.H.,agrarian,Bulevar España 416,+54 353 453 3385,,,,-32.4042168,-63.2423859
Agrotambo SRL,agrarian,Avenida Leandro N. Alem 875,+54 353 453 6444,,,,-32.4034184,-63.2520377
Alfa & Omega Balanceados y Forrajeria,pet,Boulevard Sarmiento 2685,+54 9 353 565 7542,,,,-32.407032,-63.2200356
Animales Sueltos La Forrajeria,pet,Boulevard Sarmiento 2642,+54 353 411 5997,,,,-32.4072161,-63.2204733
Finelli Juan Carlos,agrarian,Avenida Larrabure 1260,+54 353 452 9600,,,,-32.3999062,-63.2554779
Biotec S.A.,agrarian,Avenida Leandro N. Alem 814,+54 353 452 6750,,,,-32.403862,-63.2515678
Eduardo Ferrer Semillas S.R.L.,agrarian,Antártida Argentina 2051,+54 353 452 6816,,,,-32.4224396,-63.2190514
El Duende,agrarian,San Juan 462,+54 353 478 5426,,,,-32.412487,-63.2525711
Forrajería y Peluquería Canina MC,agrarian,Marcos Juárez 1079,,,,,-32.4306259,-63.2529602
Miranda Semillas SRL,agrarian,Avenida Presidente Juan Domingo Perón 2213,+54 353 452 1167,,,,-32.4213943,-63.2153549
Forrajería Estados Unidos,agrarian,Estados Unidos 937,+54 353 453 6045,,,,-32.4053116,-63.2565269
Semillería Fénix,agrarian,Charcas 1530,+54 353 452 5596,,,,-32.4202232,-63.227623
Semilleria y Vivero Fenix,agrarian,Porfirio Seppey 830,+54 353 461 4510,,,,-32.4112816,-63.2243423
Semilleria El Tucán,agrarian,Entre Ríos 1617,+54 353 452 1260,,,,-32.4092293,-63.2358551
Sanidad Urbana,pest control,Caudillos Federales 1750,0353 4221516  0353 4534094,sanidadurbana@hab.com.ar,,SanidadUrbanaVM,-32.423584,-63.2180595
M y G Alambrados,agrarian,Los Abedules 476,+54 353 461 4671,,,,-32.4056549,-63.2721138
Estudio Sigifredo,oficina: accountant,México 252,+54 353 452 0601,,,,-32.4125748,-63.2516785
Estudio de Agrimensura. Ing. Gonzalo Daniel,oficina: architect,Laguna Blanca 1175,+54 353 408 0392,,,,-32.4162979,-63.2745628
Scaglia y Cía. S.R.L. Consignatarios,agrarian,Catamarca 1071,+54 353 453 4640,,,,-32.4094315,-63.2456474
Hugo Galeano Contratista Rural,agrarian,Boulevard Marcelo T. de Alvear 846,+54 353 452 0044,,,,-32.4163017,-63.2318268
EcoWitt Control de Plagas,pest control,Paul Groussac 996,+54 353 411 3908,,,,-32.3983277,-63.2468028
Menard Pedro - Ingeniero Civil,oficina: engineer,Teniente Ibáñez 1335,+54 353 453 6109,,,,-32.4006857,-63.248538
Desinfecciones PCS,pest control,Aguirre Cámara 1356,+54 353 429 6905,,,,-32.4126511,-63.2152481
Rodriguez Mario José,pest control,Malvinas Argentinas 1964,+54 353 419 1793,,,,-32.4148445,-63.2242966
Spot,cafe,,,,,,-31.4220462,-63.0371422
AutoCity,car,Avenida Presidente Juan Domingo Perón 3271,+54 810 888 4000,,,,-32.4249458,-63.204277
Automundo VM,car,Avenida Larrabure 1560,+54 353 452 0111,,,,-32.3976062,-63.2574297
Bustamante Automotores,car,Boulevard Italia 671,+54 353 423 1136,,,,-32.4095726,-63.2565498
GD Automóviles,car,Boulevard Sarmiento 1143,+54 353 461 4604,,,,-32.4174536,-63.2372641
Italia Automotores,car,Boulevard Italia 664,+54 353 419 2858,,,,-32.4094734,-63.2561722
Marchese Automotores,car,Fitz Roy 1849,+54 353 417 0392,,,,-32.4211159,-63.2206078
Premium Automotores - 0KM - Usados,car,Avenida Larrabure 1502,+54 353 656 2004,,,,-32.3979053,-63.2571794
Pérez Hnos. Automotores,car,Avenida Presidente Juan Domingo Perón 1479,+54 353 461 0960,,,,-32.4187892,-63.2240915
LS Automotores,car,Intendente Maciel 899,+54 353 423 2368,,,,-32.3944259,-63.2379687
Tenedini Automotores,car,Porfirio Seppey 1349,+54 353 461 3428,,,,-32.4156593,-63.2202623
Carnicería Dos Pampas,butcher,San Martín 723,+54 353 401 2661,,,,-32.4179828,-63.23738
Amortiguadores Eduardo,car parts,España esq. Ramiro Suárez,+54 353 657 6368,,,,-32.4005303,-63.2461665
Mellano Instrumental,car repair,Boulevard Colón 229,+54 353 461 0224,,,,-32.4097176,-63.2592697
Ateca Autopartes,car parts,Rivadavia 502,+54 353 453 5961,,,,-32.4197861,-63.245327
Ateca Autopartes,car parts,Bulevar España 143,+54 353 453 6103,,,,-32.4069672,-63.2403908
Bollo Alfredo Frenos,car parts,Avenida Guillermo Rawson 1336,+54 353 452 5155,,,,-32.3998998,-63.249307
Barbero Servicio Mecánico,car repair,Ituzaingó 1325,+54 353 453 3618,,,,-32.4172478,-63.2233582
Diesel Le Roux,car repair,Porfirio Seppey 155,+54 353 452 9168,,,,-32.4051094,-63.2299118
Electricidad Baterías El Colo,car parts,San Luis 1929,+54 353 406 9801,,,,-32.4097214,-63.2295799
Embragues Villa María,car parts,Mendoza 1648,+54 353 461 0437,,,,-32.4101181,-63.2343636
Escapes y Baterías Aquistapace,car parts,Alberdi 322,+54 353 461 2197,,,,-32.4036674,-63.2393494
Ferreyra Adolfo Acumuladores,car parts,Manuel Belgrano 478,+54 353 453 0238,,,,-32.4188614,-63.2445068
Frenos Romero,car repair,Avenida Larrabure 1340,+54 353 461 0636,,,,-32.3992653,-63.2560272
Jaime Baterías,car parts,Bulevar España 465,+54 353 440 7556,,,,-32.4039879,-63.2430038
Jacobi Sports,car parts,Boulevard Marcelo T. de Alvear 558,+54 353 452 5143,,,,-32.4136696,-63.2344551
Inyecto Diesel S.A.,car parts,Avenida Presidente Juan Domingo Perón 1050,+54 353 452 3386,,,,-32.4173431,-63.2293243
Agüero Combustibles Agro,fuel,Buenos Aires 3068,+54 353 453 7507,,,,-32.3974684,-63.2222538
AFIP,oficina: government,"Juan Echeverría 1055, La Carlota",+54 3584 42 1224,,,,-33.4154387,-63.2984084
Bandera Blanca,fuel,"Omar Fuentes, Corral De Bustos",+54 3468 50 9326,,,,-33.2795427,-62.1769356
Trenzaría y Estética,hairdresser,,,,https://www.instagram.com/trenzeriayestetica,,-32.6661493,-62.2964367
LAN Autopartes,car parts,Boulevard Vélez Sarsfield 1391,+54 353 461 2751,,,,-32.4022553,-63.2464749
La Casa de las Juntas,car parts,Porfirio Seppey 285,+54 353 452 1583,,,,-32.4062881,-63.2288971
La Cueva Del Camionero,car parts,Avenida Larrabure 1210,+54 353 453 5845,,,,-32.400238,-63.2551842
La Casa del Fiat - Repuestos y Accesorios,car parts,Boulevard Marcelo T. de Alvear 570,+54 353 452 5710,,,,-32.413765,-63.234375
Macky TSoft,oficina: it,,,,,,-30.9726429,-64.5067631
Mecánica Latino,car repair,Boulevard Ramón Carcano 148,+54 353 565 7742,,,,-32.417386,-63.2496623
Miguel Angel Mulinetti Bombas de Agua,car parts,Las Heras 1268,+54 353 656 2965,,,,-32.4185295,-63.2341728
Repuestos Ferrero,car parts,Boulevard Sarmiento 1889,+54 353 417 1638,,,,-32.4121056,-63.2281761
Repuestos España,car parts,Boulevard Sarmiento 1782,+54 353 479 2083,,,,-32.4129983,-63.2294477
Ofd Rodamientos,car parts,Santa Fe 2498,+54 353 461 2531,,,,-32.4006462,-63.2293396
"Raul Omar Parruccia - Tren Delantero, Suspención y Dirección",car parts,25 de Mayo 398,+54 353 452 2898,,,,-32.413517,-63.2380486
Autos Usados,car,,,,,,-30.973142,-64.4873305
Roberto Giordanengo Repuestos para el Automotor,car parts,Boulevard Marcelo T. de Alvear 542,+54 353 452 4272,,,,-32.4135437,-63.2345657
Repuestos para Volkswagen y Ford,car parts,Catamarca 1960,+54 353 510 8840,,,,-32.4030991,-63.2354622
KM Repuestos Villa Maria,car parts,Buenos Aires 2540,+54 353 461 0895,,,,-32.4012321,-63.2279484
Juan Carlos Rodriguez Autopartes Electricas,car parts,Bulevar España 248,+54 353 452 4018,,,,-32.4058304,-63.240963
Ronco Repuestos,car parts,Bulevar España 658,+54 353 406 6563,,,,-32.4017525,-63.2445641
Soriano Eduardo Inyectores,car parts,Corrientes 1603,+54 353 452 1001,,,,-32.4083595,-63.2367744
